Dates,Close
12/02/2009,19.26
13/02/2009,19.09
17/02/2009,18.09
18/02/2009,18.12
19/02/2009,17.91
20/02/2009,18
23/02/2009,17.21
24/02/2009,17.17
25/02/2009,16.96
26/02/2009,16.42
27/02/2009,16.15
02/03/2009,15.79
03/03/2009,15.88
04/03/2009,16.12
05/03/2009,15.27
06/03/2009,15.28
09/03/2009,15.15
10/03/2009,16.48
11/03/2009,17.11
12/03/2009,17.01
13/03/2009,16.65
16/03/2009,16.25
17/03/2009,16.9
18/03/2009,16.96
19/03/2009,17.14
20/03/2009,17.06
23/03/2009,18.33
24/03/2009,17.93
25/03/2009,17.88
26/03/2009,18.83
27/03/2009,18.13
30/03/2009,17.48
31/03/2009,18.37
01/04/2009,19.31
02/04/2009,19.29
03/04/2009,18.75
06/04/2009,18.76
07/04/2009,18.76
08/04/2009,19.19
09/04/2009,19.67
13/04/2009,19.59
14/04/2009,19.35
15/04/2009,18.83
16/04/2009,19.76
17/04/2009,19.2
20/04/2009,18.61
21/04/2009,18.97
22/04/2009,18.78
23/04/2009,18.92
24/04/2009,20.91
27/04/2009,20.4
28/04/2009,19.93
29/04/2009,20.25
30/04/2009,20.26
01/05/2009,20.24
04/05/2009,20.19
05/05/2009,19.79
06/05/2009,19.79
07/05/2009,19.32
08/05/2009,19.42
11/05/2009,19.32
12/05/2009,19.89
13/05/2009,19.75
14/05/2009,20.06
15/05/2009,20.22
18/05/2009,20.6
19/05/2009,20.31
20/05/2009,20.38
21/05/2009,19.82
22/05/2009,19.75
26/05/2009,20.34
27/05/2009,20.13
28/05/2009,20.45
29/05/2009,20.89
01/06/2009,21.4
02/06/2009,21.4
03/06/2009,21.73
04/06/2009,21.83
05/06/2009,22.14
08/06/2009,22.05
09/06/2009,22.08
10/06/2009,22.55
11/06/2009,22.83
12/06/2009,23.33
15/06/2009,23.42
16/06/2009,23.45
17/06/2009,23.68
18/06/2009,23.5
19/06/2009,24.07
22/06/2009,23.28
23/06/2009,23.34
24/06/2009,23.47
25/06/2009,23.79
26/06/2009,23.35
29/06/2009,23.86
30/06/2009,23.77
01/07/2009,24.04
02/07/2009,23.37
06/07/2009,23.2
07/07/2009,22.53
08/07/2009,22.56
09/07/2009,22.44
10/07/2009,22.39
13/07/2009,23.23
14/07/2009,23.11
15/07/2009,24.12
16/07/2009,24.44
17/07/2009,24.29
20/07/2009,24.53
21/07/2009,24.83
22/07/2009,24.8
23/07/2009,25.56
24/07/2009,23.45
27/07/2009,23.11
